GEOID,num_renters
04013813900,323
04013814000,188
04013814100,308
04013814200,110
04013814300,312
04013814400,572
04013814500,304
04017940011,151
04017940012,128
04017940013,447
04017940014,204
04013092402,764
04013092715,499
04013092716,370
04013092717,976
04013092718,813
04013092719,826
04013092720,1137
04013092721,245
04013092723,546
04013092801,1258
04013093001,1189
04013092724,418
04013092802,1211
04013093002,453
04013093105,1410
04013093106,578
04013093200,851
04013103219,510
04013103220,774
04013103701,1472
04013104301,282
04013104302,1401
04013103702,703
04025001701,456
04025001702,603
04025001703,407
04025001801,501
04025001802,491
04025002001,1504
04025002002,667
04025002003,707
04025002004,923
04025002100,243
04027000403,217
04027000404,791
04027000501,836
04027000502,288
04027000905,673
04027000907,978
04027000908,118
04027001001,125
04027001003,157
04027001004,529
04027010905,346
04027010907,624
04027010910,108
04027010911,390
04027010913,244
04027010914,121
04027011104,290
04027011106,671
04027011107,82
04027011108,459
04027011110,180
04027011111,420
04021941400,1099
04023966000,217
04023966101,120
04023966103,96
04023966104,654
04023966105,741
04023966200,990
04023966301,522
04023966302,519
04023966402,711
04023966401,558
04025000204,889
04025000604,710
04025000203,348
04025000401,1080
04025000402,365
04025000605,1665
04025000606,1716
04025000607,494
04025000609,581
04025001001,424
04025000608,304
04025000610,716
04025001002,431
04025001401,183
04025001402,241
04025001403,309
04013107300,980
04013109200,1176
04013109602,1186
04013109604,437
04013109705,185
04013109801,675
04013110400,1036
04013111502,1233
04013060902,442
04013060903,758
04013060904,488
04013061010,368
04013061011,534
04013216850,1235
04013216851,158
04013105602,1559
04013104216,979
04013104226,756
04013105103,101
04013105701,295
04013104401,1774
04013104402,861
04013104701,684
04013104702,1058
04013105003,59
04013105004,93
04013105501,778
04013105502,865
04013105503,1551
04013106001,438
04013106002,1020
04013106003,853
04013106501,677
04013106502,1136
04025001601,670
04025001602,163
04025001603,865
04013612600,146
04013612700,77
04013612800,105
04013612900,112
04012020201,213
04012020202,35
04012020502,774
04012020602,260
04012980000,0
04013040514,155
04013010101,225
04013010102,164
04013030402,236
04013030401,352
04019004068,1106
04019004071,1850
04019004072,603
04019004073,403
04019004074,139
04019004113,0
04019004069,906
04019004070,1027
04019004114,393
04019004116,343
04019004117,964
04019004119,387
04019004120,59
04019004115,857
04019004122,846
04027011112,132
04027011114,119
04019002801,667
04019003502,947
04019003503,900
04019004022,609
04019004030,24
04019004636,350
04019004616,1182
04019004617,760
04021002200,336
04021002300,257
04021002400,126
04021941300,382
04013420114,403
04013420115,389
04013420116,494
04013420213,75
04013420214,955
04013420215,151
04013420216,775
04013420402,57
04013420401,832
04013420503,653
04013420504,386
04013420707,462
04013420708,1229
04013420709,398
04013320002,905
04013420501,1557
04013420705,76
04013420706,416
04013421202,682
04013421602,1006
04013422105,521
04013422204,722
04013422209,1291
04013422218,320
04013422305,474
04013422404,272
04013422508,360
04013422511,133
04013422615,699
04013422617,347
04013941000,329
04013111601,436
04013112100,420
04013112700,1083
04013113201,609
04013113203,714
04013113900,400
04013115200,695
04013116203,1275
04013116708,705
04013116719,748
04013816700,15
04013816800,310
04013816900,196
04013817000,60
04013817100,841
04013817200,128
04013817300,422
04013817400,249
04013817500,72
04013817600,150
04013941200,61
04013980100,0
04013061047,189
04013061401,490
04013071514,555
04013061402,924
04013071515,490
04013071701,295
04013071702,241
04013071912,426
04013071913,915
04013071914,279
04013071915,431
04013082016,234
04013082017,855
04013082018,508
04013082019,202
04013082020,309
04013082021,257
04013082022,883
04013082023,583
04013082024,854
04013082025,255
04013082026,1013
04013082027,669
04021001707,430
04021001708,435
04021001710,261
04021001702,187
04021001703,173
04021001706,318
04021001705,384
04021001709,288
04019004626,1606
04019004716,1267
04019940800,486
04019000800,421
04019000900,963
04019002300,1218
04019002400,1084
04019002506,1003
04019002901,2084
04019003501,1740
04019003704,708
04019003902,286
04019004025,818
04019004044,55
04019004056,180
04019004312,642
04019004615,270
04019004633,131
04019004720,39
04019940900,156
04019001500,1516
04019001700,723
04019002100,623
04019002503,331
04019002702,1360
04019002904,714
04013420604,314
04013420901,730
04013420902,517
04013421102,1275
04013612400,617
04013612500,212
04025001200,346
04025001900,1101
04027000700,952
04027011000,179
04027000301,489
04027000600,853
04027000903,273
04027000902,588
04027000402,349
04027001200,327
04027000100,473
04027000800,903
04027000901,369
04013523006,1012
04013523103,1442
04013422616,344
04013523104,1455
04013422205,179
04013422217,575
04013422302,908
04013422309,620
04013422510,70
04013216819,279
04013216821,451
04013217300,1285
04013422514,798
04013422610,231
04013522901,756
04013523002,913
04013941100,0
04013104900,123
04013104202,391
04013104219,216
04013104224,1226
04027000200,598
04027000302,1043
04027001100,1031
04027011501,357
04027011600,1106
04017942400,173
04005000800,1830
04005000900,1216
04005000100,329
04005001200,713
04005001500,275
04005000700,817
04005000400,497
04005000500,641
04005001700,537
04013071802,507
04013104502,1222
04013104802,853
04013071910,622
04013216816,453
04013106200,38
04013109400,1417
04013109704,175
04013111201,2027
04013111501,403
04013112601,686
04013116602,1026
04013108602,2380
04013103304,1447
04013103611,535
04013103612,1520
04013104206,373
04013104222,916
04013104223,12
04013105300,653
04013105800,375
04013106100,1469
04013106300,1141
04013107000,1144
04013107102,1299
04013107400,1999
04013107700,1088
04013108601,1015
04013108901,554
04013108902,1503
04013110100,1184
04013110702,706
04013109703,508
04013109802,410
04013109900,902
04013111204,1344
04013111800,721
04013112505,1917
04013112900,1382
04013114900,700
04015950100,1117
04015953000,501
04015952500,508
04015951900,494
04015940400,220
04015950500,345
04015952700,935
04015953200,227
04015951700,1153
04015952400,272
04015952600,688
04015952900,1007
04015951800,765
04015952800,427
04015953100,913
04001945100,208
04001944000,598
04001970200,155
04001970300,298
04001942700,296
04001944100,254
04001944300,314
04013116710,76
04013116720,974
04013116725,816
04013092900,692
04013082012,720
04013092710,315
04013111602,1228
04013110701,914
04013111300,1578
04013111401,655
04013112302,1343
04013113601,1296
04013114200,151
04013116205,1119
04013116400,489
04013116707,148
04013116709,863
04013216807,357
04013216813,348
04005002100,944
04005001000,470
04005000600,917
04005001600,437
04005002000,219
04017940100,377
04017960500,300
04017942500,786
04017960600,676
04017960200,510
04017960400,570
04017942300,188
04017961300,495
04017960100,261
04013420710,469
04013421001,1403
04013421002,1015
04013421303,1162
04013421304,1269
04013421701,1237
04013421702,738
04013422221,818
04013422222,244
04013422620,144
04013422621,323
04013422623,920
04013422622,605
04013422624,176
04013422625,700
04013422626,289
04013422627,339
04013422628,661
04013422629,263
04013422630,546
04013422633,913
04013422631,543
04013422632,368
04013422634,461
04013422635,167
04013422636,746
04013422637,328
04013422638,1051
04013422639,347
04013422640,368
04013422641,688
04013422642,456
04013422643,502
04013422644,505
04013422646,274
04013522903,789
04001944201,610
04001944901,161
04001944902,144
04001944202,176
04001945001,492
04001945002,82
04001970501,428
04001970502,177
04003000201,182
04003000202,707
04003000301,631
04003000203,256
04003000302,259
04003000303,347
04003000901,391
04003000902,267
04003001402,245
04003001401,599
04003001501,746
04003001502,730
04003001601,1209
04003001602,885
04003001701,1176
04003001702,783
04003001703,437
04003002001,565
04017940015,274
04017940301,553
04017940302,221
04017961700,1024
04017962500,286
04017963300,390
04013092312,1882
04013092401,1132
04021002001,333
04021002002,101
04021002003,570
04021002101,1146
04021002102,61
04021002103,576
04013217002,790
04013218000,1118
04013318400,1636
04013111100,653
04013112301,1190
04013114100,561
04013071600,1034
04013103501,340
04013104207,708
04013071509,608
04013103303,446
04013319000,514
04013421201,1692
04013422216,466
04013422506,392
04013422512,281
04013422104,1802
04013422301,708
04013071801,818
04013104100,903
04013106600,584
04013107800,312
04013109300,165
04013112507,799
04013109601,795
04019004411,1299
04019004613,834
04019004619,584
04017963400,175
04017963700,169
04017963800,357
04017964201,209
04017964202,179
04017964800,420
04017964900,160
04017965200,681
04017965300,413
04019001801,1732
04019001303,907
04019001304,1772
04019002201,453
04013071511,632
04013071909,486
04013082008,631
04013103606,436
04013103212,216
04013103217,1149
04013103605,378
04013103608,636
04013104205,1497
04013104212,509
04013104217,734
04013104600,1133
04013104801,196
04013105601,372
04013105702,663
04013318700,844
04013217101,547
04013217400,490
04013217800,1278
04013319905,556
04013319908,436
04013319909,124
04013420209,396
04013420211,307
04013420303,145
04019003302,508
04019004047,202
04019004026,369
04019004033,1063
04019004036,392
04019004050,71
04019004053,445
04013092600,677
04013093101,850
04013093104,1231
04013103205,120
04013103211,196
04013103214,249
04013103614,138
04013103900,909
04013104227,255
04013104501,1041
04013106400,577
04013109603,533
04013613700,251
04013613800,137
04013613900,315
04013614000,289
04013614100,722
04013614200,244
04013614500,546
04013614600,1381
04013614300,76
04013614400,272
04013614700,839
04013614800,663
04013614900,805
04013615000,1373
04013615100,336
04013615200,2656
04013615300,153
04013615400,312
04013615500,146
04013615600,375
04013616600,629
04019003303,1008
04019003706,1054
04019003707,526
04019004062,528
04019004063,482
04019004064,333
04019003304,1165
04019004065,276
04019004066,245
04019004067,833
04013810500,695
04013810600,801
04013810700,1548
04013810800,680
04013810900,439
04013811000,189
04013811100,380
04013811200,1048
04013811300,193
04013811400,158
04013811800,292
04013811500,121
04013811600,362
04013811700,356
04013811900,853
04013812000,1021
04013812100,781
04007000100,164
04007000500,495
04007000900,283
04007001100,673
04007001300,92
04007000400,368
04007000600,117
04007940200,132
04013217204,1612
04013217501,1321
04013217502,1244
04013319103,1862
04013319104,3095
04013319201,1851
04013319202,1847
04013319705,628
04013319706,1448
04013320100,1380
04013420107,280
04013420108,32
04013420109,239
04013420110,174
04013420111,233
04013420112,233
04013420113,1107
04013814600,931
04013814700,281
04013814900,248
04013814800,731
04013815000,99
04013815100,405
04013815200,1048
04013815300,30
04013815400,1217
04013815500,1357
04013815600,620
04013815700,338
04013815800,665
04013815900,349
04013816000,342
04013816100,504
04013816500,51
04013816600,240
04013816200,467
04013816300,111
04013816400,294
04019004323,242
04019004324,325
04019004325,33
04019004326,273
04019004327,331
04019004328,335
04019004329,663
04019004330,212
04019004332,58
04019004333,235
04019004334,620
04019004421,147
04019004422,411
04019004423,243
04019004331,407
04019004424,300
04013523003,960
04013523005,660
04013523102,963
04013092306,485
04013092500,1055
04013103208,818
04007000800,126
04007000700,211
04007001200,539
04009940500,365
04013617400,832
04013617500,474
04013617600,1244
04013082028,552
04013082203,757
04013082204,552
04013082205,551
04013420212,328
04013420301,201
04013420602,277
04013421502,637
04013421601,520
04013421400,1219
04013421801,212
04013421802,593
04013422203,1670
04013422501,599
04013061200,1412
04013071503,596
04019004425,329
04019004426,353
04019004427,376
04019004428,9
04019004429,593
04019004430,202
04013040512,53
04013040513,59
04013040515,188
04013040517,663
04013040516,168
04013040518,581
04013040519,158
04013040520,353
04013040521,231
04013040522,289
04013040523,59
04013040524,44
04013040525,120
04013040526,45
04013040527,225
04013040528,111
04013040529,289
04013040530,452
04013050604,228
04013050605,402
04013050606,349
04013040531,691
04013050607,814
04013050609,419
04013050608,639
04013050610,492
04013050611,543
04013050701,514
04013050702,849
04013060801,1031
04013060802,217
04013060901,546
04013114703,163
04013113300,1395
04013114301,189
04013114402,364
04013114800,393
04013617700,1230
04013617800,9
04013617900,263
04013618000,225
04013618100,282
04013618200,799
04013618300,94
04013618400,440
04013618500,915
04013618600,778
04013618700,146
04013618800,1643
04013618900,1306
04013619000,308
04013619100,1361
04013619200,1838
04013619300,890
04013619400,1477
04013619500,757
04013619600,184
04013619700,615
04013619800,928
04013619900,628
04013723303,0
04013723304,295
04013723305,407
04013723306,16
04013723307,87
04013723308,444
04013810000,448
04013810100,150
04013810200,670
04013810300,902
04013810400,744
04013092708,367
04013103607,166
04013103615,1481
04013104203,813
04013104214,94
04013092307,815
04013216820,423
04013422401,671
04013422509,461
04013421902,1216
04003000600,191
04003001800,780
04003001900,372
04003001200,464
04003001300,774
04003000500,296
04003000700,311
04003001100,434
04003000100,215
04003000400,282
04003000800,511
04003002100,184
04003001000,164
04012020100,119
04012940200,370
04012940300,775
04015950600,449
04015953300,471
